"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044839","cell cycle G2/M phase transition","22/215","162/18860",0.135802469135802,11.9127189204709,14.9792567605747,1.21306375338439e-17,5.28549206831771e-16,4.46918224931092e-16,"AURKA/PLK1/FOXM1/CCNA2/CCNB1/CCNB2/AURKB/BIRC5/CDC20/CDC25C/KIF14/CDC25A/NDC80/MELK/ORC1/CHEK1/CDK1/TICRR/CDC6/CENPF/CLSPN/PKMYT1",22
"GO:0140013","meiotic nuclear division","23/215","203/18860",0.113300492610837,9.93882460762974,13.7500695672145,1.29544126694572e-16,5.54539770411854e-15,4.68894715274907e-15,"AURKA/PLK1/ESPL1/CCNB2/NCAPH/NUF2/SKA3/CDC20/RAD51AP1/SKA1/SGO1/TTK/RAD51/NDC80/TOP2A/TESMIN/KNL1/ASPM/ZWINT/RAD54L/TRIP13/PTTG1/CCNE1",23
"GO:0000086","G2/M transition of mitotic cell cycle","20/215","145/18860",0.137931034482759,12.0994386527666,14.4074614735689,2.83430785256023e-16,1.19236399314603e-14,1.00821114174556e-14,"AURKA/PLK1/FOXM1/CCNA2/CCNB1/AURKB/BIRC5/CDC20/CDC25C/KIF14/CDC25A/MELK/ORC1/CHEK1/CDK1/TICRR/CDC6/CENPF/CLSPN/PKMYT1",20
"GO:0007080","mitotic metaphase chromosome alignment","15/215","63/18860",0.238095238095238,20.8859357696567,16.9773304808505,3.28979285238909e-16,1.360524501666e-14,1.15040035516193e-14,"CCNB1/NUF2/SKA3/AURKB/BIRC5/SKA1/KIF2C/TTK/KIF14/NDC80/KIFC1/CDCA8/CDK1/CENPE/CDT1",15
"GO:0045132","meiotic chromosome segregation","17/215","97/18860",0.175257731958763,15.373771277871,15.2406266431432,8.29705463056935e-16,3.37413554976487e-14,2.85302229402034e-14,"AURKA/PLK1/ESPL1/CCNB2/NCAPH/NUF2/SKA3/SKA1/SGO1/TTK/NDC80/KNL1/ASPM/ZWINT/TRIP13/PTTG1/CCNE1",17
"GO:1905820","positive regulation of chromosome separation","12/215","33/18860",0.363636363636364,31.8985200845666,19.076621105631,1.01720839827855e-15,4.06883359311421e-14,3.44042875000166e-14,"NCAPG/ESPL1/NCAPH/SKA3/AURKB/BIRC5/CDC20/SKA1/DLGAP5/CDCA8/NCAPG2/UBE2C",12
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","11/215","26/18860",0.423076923076923,37.1127012522361,19.786670990046,2.17370341136422e-15,8.55457471569144e-14,7.23337637737499e-14,"NUF2/SKA3/AURKB/BIRC5/SKA1/KIF2C/NDC80/CDCA8/CDK1/CENPE/CDT1",11
"GO:0140694","membraneless organelle assembly","30/215","446/18860",0.0672645739910314,5.90051100219001,11.246880866988,4.75905480679182e-15,1.84318948072572e-13,1.55852087239966e-13,"RACGAP1/AURKA/CENPA/PLK1/TPX2/NEK2/KIF23/CCNB2/SKA3/AURKB/BIRC5/KIF4A/CDC20/KIF11/SKA1/DLGAP5/SPAG5/NDC80/KIFC1/CDCA8/CENPW/MYBL2/CENPE/PLK4/ASPM/KIF15/CENPF/ANLN/UHRF1/VIL1",30
"GO:0090307","mitotic spindle assembly","15/215","76/18860",0.197368421052632,17.3133414932681,15.3021709790728,6.718585634397e-15,2.56146077311386e-13,2.16585984266746e-13,"RACGAP1/PLK1/TPX2/NEK2/KIF23/AURKB/BIRC5/KIF4A/CDC20/KIF11/KIFC1/CDCA8/MYBL2/KIF15/UHRF1",15
"GO:0051984","positive regulation of chromosome segregation","11/215","30/18860",0.366666666666667,32.1643410852713,18.3438623420235,1.47683548264315e-14,5.54381319638352e-13,4.68760736191186e-13,"NCAPG/CCNB1/NCAPH/SKA3/AURKB/BIRC5/SKA1/CDCA8/CDK1/CDC6/NCAPG2",11
"GO:0061982","meiosis I cell cycle process","18/215","142/18860",0.126760563380282,11.1195545365215,12.9979006273375,4.16384445829162e-14,1.53936067851993e-12,1.30161644948191e-12,"AURKA/PLK1/ESPL1/CCNB2/CDC20/RAD51AP1/CDC25C/CDC25A/RAD51/NDC80/TOP2A/KNL1/ZWINT/RAD54L/TRIP13/PKMYT1/PTTG1/CCNE1",18
"GO:0090231","regulation of spindle checkpoint","10/215","24/18860",0.416666666666667,36.5503875968992,18.7134123093124,5.12711488087268e-14,1.86718810587005e-12,1.57881306622317e-12,"CCNB1/SKA3/AURKB/BIRC5/SKA1/MAD2L1/NDC80/CDCA8/KNL1/ZWINT",10
"GO:0044771","meiotic cell cycle phase transition","9/215","17/18860",0.529411764705882,46.4404924760602,20.1274998708629,6.17525811834237e-14,2.21582791305226e-12,1.87360772630821e-12,"CCNB2/CDC20/CDC25C/TTK/CDC25A/NDC80/KNL1/ZWINT/PKMYT1",9
"GO:0006260","DNA replication","23/215","290/18860",0.0793103448275862,6.95717722534082,10.9781948302424,2.98515096694022e-13,1.05561860280205e-11,8.9258518614841e-12,"CCNA2/EXO1/DSCC1/ESCO2/MCM10/CDC25A/RAD51/ORC6/ORC1/CDC45/CHEK1/CDK1/GINS2/TICRR/MCM4/CDC6/GINS4/CDT1/POLQ/GINS1/E2F7/CCNE1/TK1",23
"GO:0045931","positive regulation of mitotic cell cycle","17/215","138/18860",0.123188405797101,10.8062015503876,12.4154253882196,3.50262404200538e-13,1.22091466607045e-11,1.03235234922264e-11,"AURKA/ESPL1/CCNB1/SKA3/BIRC5/CDC20/SKA1/CDC25C/DLGAP5/CDC25A/CHEK1/RRM2/CDK1/CDC6/UBE2C/EIF4EBP1/CCNE1",17
"GO:0010639","negative regulation of organelle organization","25/215","367/18860",0.0681198910081744,5.97554020657753,10.3363439817113,8.03969972361835e-13,2.76293905994772e-11,2.33622112057702e-11,"PLK1/TPX2/ESPL1/CCNB1/SPC25/BUB1B/NUF2/SKA3/AURKB/BIRC5/CDC20/BUB1/SKA1/TTK/MAD2L1/NDC80/CHEK1/CDCA8/KNL1/ZWINT/CENPF/TRIP13/SPC24/GCLC/VIL1",25
"GO:1901992","positive regulation of mitotic cell cycle phase transition","15/215","105/18860",0.142857142857143,12.531561461794,12.7239396255309,9.84886761688636e-13,3.33767180350038e-11,2.82219013583293e-11,"ESPL1/CCNB1/SKA3/BIRC5/CDC20/SKA1/CDC25C/DLGAP5/CDC25A/CHEK1/RRM2/CDK1/CDC6/UBE2C/CCNE1",15
"GO:1901989","positive regulation of cell cycle phase transition","16/215","126/18860",0.126984126984127,11.1391657438169,12.2622341114939,1.09831436284001e-12,3.67107814428717e-11,3.10410403917293e-11,"ESPL1/CCNB1/SKA3/BIRC5/CDC20/SKA1/CDC25C/DLGAP5/CDC25A/FAM83D/CHEK1/RRM2/CDK1/CDC6/UBE2C/CCNE1",16
"GO:1901970","positive regulation of mitotic sister chromatid separation","9/215","22/18860",0.409090909090909,35.8858350951374,17.5808728926697,1.20265932962986e-12,3.96552535715791e-11,3.35307579811454e-11,"ESPL1/SKA3/AURKB/BIRC5/CDC20/SKA1/DLGAP5/CDCA8/UBE2C",9
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","15/215","109/18860",0.137614678899083,12.0716876466823,12.4483624090397,1.72624419024218e-12,5.61604776558789e-11,4.74868577245568e-11,"AURKA/PLK1/CCNB1/AURKB/CDC25C/KIF14/CDC25A/ORC1/CHEK1/CDK1/TICRR/CDC6/CENPF/CLSPN/PKMYT1",15
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","9/215","23/18860",0.391304347826087,34.3255813953488,17.1724851821262,1.95637889275885e-12,6.1199544850405e-11,5.17476738165634e-11,"RACGAP1/CCNB1/NEK2/AURKB/BIRC5/SPAG5/CDCA8/CDK1/ECT2",9
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","9/215","23/18860",0.391304347826087,34.3255813953488,17.1724851821262,1.95637889275885e-12,6.1199544850405e-11,5.17476738165634e-11,"CCNB1/SKA3/AURKB/BIRC5/SKA1/MAD2L1/NDC80/CDCA8/KNL1",9
"GO:1903504","regulation of mitotic spindle checkpoint","9/215","23/18860",0.391304347826087,34.3255813953488,17.1724851821262,1.95637889275885e-12,6.1199544850405e-11,5.17476738165634e-11,"CCNB1/SKA3/AURKB/BIRC5/SKA1/MAD2L1/NDC80/CDCA8/KNL1",9
"GO:1901976","regulation of cell cycle checkpoint","11/215","48/18860",0.229166666666667,20.1027131782946,14.2296938023984,5.10557865648313e-12,1.57691290149606e-10,1.33336897624343e-10,"CCNB1/SKA3/AURKB/BIRC5/SKA1/MAD2L1/RAD51/NDC80/CDCA8/KNL1/ZWINT",11
"GO:0000281","mitotic cytokinesis","14/215","98/18860",0.142857142857143,12.531561461794,12.2902001755073,5.74679235830265e-12,1.75277166928231e-10,1.48206750293068e-10,"RACGAP1/CENPA/PLK1/ESPL1/CEP55/KIF23/AURKB/BIRC5/KIF4A/CDCA8/KIF20A/ECT2/ANLN/IQGAP3",14
"GO:1902749","regulation of cell cycle G2/M phase transition","15/215","122/18860",0.122950819672131,10.7853602744949,11.6437396019769,9.19002969969955e-12,2.76835462558851e-10,2.34080028738286e-10,"AURKA/PLK1/CCNB1/AURKB/CDC25C/KIF14/CDC25A/ORC1/CHEK1/CDK1/TICRR/CDC6/CENPF/CLSPN/PKMYT1",15
"GO:0000910","cytokinesis","18/215","195/18860",0.0923076923076923,8.09731663685152,10.6978094023956,1.01415743207406e-11,3.01773674909844e-10,2.55166696645079e-10,"RACGAP1/AURKA/CENPA/PLK1/ESPL1/CEP55/KIF23/AURKB/BIRC5/KIF4A/KIF14/CDCA8/KIF20A/ECT2/CDC6/ANLN/E2F7/IQGAP3",18
"GO:0006261","DNA-templated DNA replication","17/215","171/18860",0.0994152046783626,8.72079423364613,10.8909149817776,1.18355240711275e-11,3.47935888356037e-10,2.94199456936079e-10,"EXO1/MCM10/RAD51/ORC6/ORC1/CDC45/CDK1/TICRR/MCM4/CDC6/GINS4/CDT1/POLQ/GINS1/E2F7/CCNE1/TK1",17
"GO:0007143","female meiotic nuclear division","10/215","43/18860",0.232558139534884,20.4002163331531,13.676122257306,4.15067372780541e-11,1.20567189236252e-09,1.01946372261887e-09,"AURKA/PLK1/CCNB2/NCAPH/SKA3/SKA1/TTK/NDC80/TOP2A/TRIP13",10
"GO:0051231","spindle elongation","7/215","14/18860",0.5,43.8604651162791,17.2269609972524,7.27736596645871e-11,2.08903211272462e-09,1.76639471136335e-09,"RACGAP1/KIF23/AURKB/BIRC5/KIF4A/KIF11/CDCA8",7
"GO:0061640","cytoskeleton-dependent cytokinesis","14/215","126/18860",0.111111111111111,9.74677002583979,10.5782807467816,1.83422298211754e-10,5.20407450740326e-09,4.40033910030647e-09,"RACGAP1/CENPA/PLK1/ESPL1/CEP55/KIF23/AURKB/BIRC5/KIF4A/CDCA8/KIF20A/ECT2/ANLN/IQGAP3",14
"GO:0006270","DNA replication initiation","9/215","37/18860",0.243243243243243,21.3375235700817,13.296945127255,2.59379429165023e-10,7.27454950761674e-09,6.15104272430061e-09,"MCM10/ORC6/ORC1/CDC45/TICRR/MCM4/CDC6/CDT1/CCNE1",9
"GO:0007127","meiosis I","14/215","132/18860",0.106060606060606,9.30373502466526,10.280449731543,3.43213437837499e-10,9.5163725945852e-09,8.04663083925237e-09,"AURKA/PLK1/ESPL1/CCNB2/RAD51AP1/RAD51/NDC80/TOP2A/KNL1/ZWINT/RAD54L/TRIP13/PTTG1/CCNE1",14
"GO:0051256","mitotic spindle midzone assembly","6/215","11/18860",0.545454545454545,47.8477801268499,16.6893171793485,9.01741537365459e-10,2.47219028221542e-08,2.0903765975592e-08,"RACGAP1/KIF23/AURKB/BIRC5/KIF4A/CDCA8",6
"GO:0032465","regulation of cytokinesis","12/215","96/18860",0.125,10.9651162790698,10.5112082725499,9.54695855430407e-10,2.5882865413891e-08,2.18854254578199e-08,"RACGAP1/AURKA/PLK1/KIF23/AURKB/BIRC5/KIF14/CDCA8/KIF20A/ECT2/CDC6/E2F7",12
"GO:0000022","mitotic spindle elongation","6/215","12/18860",0.5,43.8604651162791,15.9482205326863,1.78636035092897e-09,4.737738322029e-08,4.0060255009391e-08,"RACGAP1/KIF23/AURKB/BIRC5/KIF4A/CDCA8",6
"GO:0090232","positive regulation of spindle checkpoint","6/215","12/18860",0.5,43.8604651162791,15.9482205326863,1.78636035092897e-09,4.737738322029e-08,4.0060255009391e-08,"AURKB/BIRC5/MAD2L1/NDC80/CDCA8/KNL1",6
